|word, distance, targetword|
precise,0.32855355739593506,short
till,0.3283884525299072,short
hectic,0.3282962441444397,short
ticklish,0.3272043764591217,short
cooldown,0.3271430730819702,short
subpar,0.3270760178565979,short
waisted,0.326875776052475,short
uneventful,0.32660168409347534,short
satisfying,0.3256920576095581,short
pant,0.32449108362197876,short
ripe,0.32362622022628784,short
flexible,0.3231160044670105,short
coined,0.32305487990379333,short
dark,0.32285892963409424,short
probationary,0.3225124180316925,short
eructation,0.32216280698776245,short
pricey,0.3214690089225769,short
risque,0.32137003540992737,short
cheap,0.3212321400642395,short
infrequently,0.32115328311920166,short
prudent,0.3211086094379425,short
frustra,0.3208240270614624,short
until,0.3202655017375946,short
handy,0.31995975971221924,short
umpteenth,0.31950414180755615,short
kakaphon,0.3189922869205475,short
forgiving,0.31888583302497864,short
bulky,0.3187040090560913,short
malleable,0.318232923746109,short
punchy,0.3174450397491455,short
sappy,0.31743916869163513,short
dull,0.31733497977256775,short
bashful,0.31694748997688293,short
blunt,0.31687861680984497,short
tense,0.316658616065979,short
gratifying,0.3166225850582123,short
tentative,0.3166108727455139,short
shortening,0.3166036605834961,short
wispy,0.31655314564704895,short
polite,0.31649982929229736,short
double,0.31648075580596924,short
stubby,0.31607088446617126,short
simplistic,0.31581446528434753,short
wincingly,0.31580811738967896,short
tootin,0.31577885150909424,short
hasty,0.31557175517082214,short
thrilling,0.315422385931015,short
humbling,0.3153914213180542,short
nasty,0.31525707244873047,short
uncomplicated,0.31518417596817017,short
tender,0.31496551632881165,short
mere,0.31395894289016724,short
dodgy,0.313870906829834,short
awkward,0.3136973977088928,short
commendable,0.3136852979660034,short
straightest,0.31360527873039246,short
straight,0.3135020136833191,short
sensible,0.31317460536956787,short
speedy,0.3130229115486145,short
knotless,0.31289827823638916,short
tiresome,0.3128643333911896,short
stumpy,0.3126685917377472,short
seldom,0.3125510513782501,short
eons,0.31253641843795776,short
solitary,0.312405526638031,short
slower,0.31234458088874817,short
sentimental,0.31202393770217896,short
latency,0.3118935227394104,short
szulc,0.3117827773094177,short
mid,0.31166955828666687,short
bothersome,0.31128281354904175,short
smooth,0.31102240085601807,short
clever,0.31087636947631836,short
ballsy,0.31042033433914185,short
monotonous,0.3101767897605896,short
hoor,0.30971503257751465,short
lengthen,0.3096410632133484,short
mature,0.308758020401001,short
lightweight,0.30841952562332153,short
satisfactory,0.308346152305603,short
hairy,0.3082176446914673,short
dramatic,0.30784446001052856,short
timid,0.3072459101676941,short
bold,0.3071420192718506,short
rpe,0.30695003271102905,short
comparatively,0.30694982409477234,short
costly,0.3068864941596985,short
stingy,0.3066616952419281,short
free,0.3063478469848633,short
quickly,0.30629268288612366,short
cutoff,0.305801659822464,short
vethulf,0.30538004636764526,short
lengthening,0.30485162138938904,short
coarse,0.3047926127910614,short
playable,0.30456972122192383,short
smoothly,0.3042905330657959,short
dense,0.3040620684623718,short
boniness,0.30343300104141235,short
disconcerting,0.30288171768188477,short
farfetched,0.30275610089302063,short
lackluster,0.30257484316825867,short
first,0.3025129735469818,short
lazy,0.3023156225681305,short
shy,0.3022531270980835,short
yl,0.3021802306175232,short
substantial,0.30211400985717773,short
ladylike,0.30192622542381287,short
ahead,0.3016647696495056,short
hemlines,0.30158036947250366,short
twelvemonth,0.3012639582157135,short
unwise,0.30087482929229736,short
slurred,0.30049026012420654,short
leisurely,0.30028992891311646,short
hasodzi,0.2999478578567505,short
lucky,0.29973340034484863,short
midcalf,0.29959237575531006,short
kiz,0.2995513379573822,short
stealthy,0.2989512085914612,short
nervy,0.29816001653671265,short
monogamous,0.29798197746276855,short
finicky,0.29795318841934204,short
puny,0.2978939116001129,short
businesslike,0.29779183864593506,short
mild,0.2976799011230469,short
exhausting,0.2975583076477051,short
apart,0.2968115508556366,short
another,0.2967808246612549,short
briefest,0.29677924513816833,short
gradual,0.296749472618103,short
usually,0.2966899871826172,short
choppy,0.2966725826263428,short
superficial,0.296489417552948,short
saddening,0.2962120473384857,short
insignificant,0.29611194133758545,short
impolitic,0.29561805725097656,short
heartening,0.2955265939235687,short
warmup,0.2953302264213562,short
cresta,0.2952696681022644,short
hesitant,0.29525408148765564,short
shaky,0.29522597789764404,short
encumbering,0.2947811484336853,short
robust,0.29464250802993774,short
gentlemanly,0.2946076989173889,short
cautionary,0.2945743799209595,short
easiest,0.29437994956970215,short
incubation,0.294325053691864,short
lank,0.2941936254501343,short
interminable,0.29418230056762695,short
supershort,0.29395657777786255,short
uppers,0.2938500642776489,short
kinky,0.2935841977596283,short
gentle,0.2934730350971222,short
periods,0.29320311546325684,short
touchy,0.2930421829223633,short
faint,0.29302966594696045,short
mishits,0.2930150628089905,short
verbose,0.2923794388771057,short
tame,0.2923089265823364,short
wimpy,0.29218173027038574,short
qarl,0.2917923629283905,short
winded,0.291719913482666,short
ponderous,0.2916850447654724,short
multihour,0.29161131381988525,short
typically,0.29142022132873535,short
sketchy,0.29139792919158936,short
easily,0.29137563705444336,short
impractical,0.29130882024765015,short
euphemistic,0.2911168932914734,short
difficult,0.290924996137619,short
vain,0.29088032245635986,short
decisive,0.2908690869808197,short
rockered,0.29079100489616394,short
sloppily,0.29069381952285767,short
