|word, distance, targetword|
summers,0.3035040497779846,long
unaccounted,0.3033316135406494,long
dense,0.30309516191482544,long
adolescently,0.302700400352478,long
gutterbubg,0.30249568819999695,long
sharp,0.3019416332244873,long
limber,0.3017776310443878,long
septembers,0.3016470968723297,long
deltanians,0.3014237582683563,long
cold,0.3012983798980713,long
simple,0.30127060413360596,long
tame,0.300506591796875,long
reclassified,0.3003915846347809,long
halfcentury,0.3000794053077698,long
faint,0.29869943857192993,long
slowly,0.2985479533672333,long
elisel,0.2983652651309967,long
hasodzi,0.2979751229286194,long
aeons,0.297715425491333,long
kiket,0.29711753129959106,long
vain,0.29696035385131836,long
foolish,0.2964712977409363,long
stressful,0.2962357997894287,long
difficult,0.2960047721862793,long
spraddle,0.2948368787765503,long
uneventful,0.2947782874107361,long
sprawlers,0.2947341501712799,long
sore,0.29420363903045654,long
humbling,0.29413196444511414,long
frustra,0.29403477907180786,long
spindly,0.293706476688385,long
days,0.2936725318431854,long
boring,0.29210206866264343,long
exhausting,0.291840136051178,long
compys,0.29163339734077454,long
discreet,0.2914882302284241,long
farfetched,0.2913036346435547,long
braiding,0.29120826721191406,long
considerable,0.2908952236175537,long
rst,0.2905474305152893,long
supple,0.2903687357902527,long
companionable,0.29015228152275085,long
tightly,0.29006004333496094,long
traumatic,0.2900342345237732,long
litigious,0.28984200954437256,long
retrogressive,0.28904491662979126,long
clearheaded,0.2890254855155945,long
melodramatic,0.2886611223220825,long
indefinitely,0.28854620456695557,long
molting,0.28822556138038635,long
harsh,0.2880629003047943,long
unfashionable,0.28758829832077026,long
alone,0.28736990690231323,long
generations,0.2871664762496948,long
fragile,0.2867260277271271,long
disagreeable,0.2866450250148773,long
broad,0.28660911321640015,long
straight,0.28641071915626526,long
brittle,0.2861373722553253,long
gnarly,0.2861185669898987,long
lightweights,0.28538283705711365,long
incubation,0.28530552983283997,long
eructation,0.28514915704727173,long
payback,0.2849775552749634,long
severe,0.2846820056438446,long
insignificantly,0.2845771908760071,long
yl,0.28439438343048096,long
painless,0.28424927592277527,long
sensibly,0.2840994894504547,long
malleable,0.2840190529823303,long
length,0.28401368856430054,long
luxuriantly,0.28373387455940247,long
rigid,0.28359609842300415,long
torpid,0.2832666039466858,long
duration,0.28289562463760376,long
weak,0.28265178203582764,long
few,0.28261590003967285,long
pawleys,0.28256165981292725,long
tenday,0.2824506163597107,long
immature,0.2824247479438782,long
masquerading,0.28238481283187866,long
quick,0.28234580159187317,long
kakaphon,0.28234025835990906,long
thickly,0.282265841960907,long
quietly,0.28223729133605957,long
solitary,0.2820355296134949,long
minicebo,0.28197628259658813,long
lomassi,0.2818909287452698,long
interglacial,0.2811240553855896,long
lucky,0.2810271382331848,long
burdensome,0.28089797496795654,long
strong,0.280725359916687,long
untame,0.2805987596511841,long
alren,0.28031155467033386,long
tempting,0.2802560329437256,long
taut,0.28015780448913574,long
inefficiently,0.27993863821029663,long
dry,0.27974650263786316,long
cooldown,0.27963805198669434,long
halfhour,0.27959397435188293,long
periods,0.2794596254825592,long
vethulf,0.2790137827396393,long
jessant,0.27893882989883423,long
minimal,0.2789253294467926,long
flexible,0.27879709005355835,long
toughly,0.27872416377067566,long
wispy,0.27860644459724426,long
unsubstantial,0.27834004163742065,long
miserable,0.2782802879810333,long
little,0.2778933048248291,long
probationary,0.27781426906585693,long
smoothly,0.27755308151245117,long
dexterous,0.2774757444858551,long
quitter,0.27743178606033325,long
savo,0.2766643166542053,long
tateh,0.27665460109710693,long
khang,0.2762840688228607,long
stilt,0.2762032151222229,long
tired,0.27585569024086,long
limited,0.2758174240589142,long
coined,0.27537307143211365,long
intense,0.2751173675060272,long
minutes,0.2749991714954376,long
comfortably,0.2749185562133789,long
slippery,0.2745313346385956,long
photogenic,0.274404913187027,long
wanes,0.27427762746810913,long
autumns,0.2740241289138794,long
valon,0.2739361524581909,long
salaz,0.2737009823322296,long
result,0.2736732065677643,long
gracefully,0.27366968989372253,long
believably,0.27341851592063904,long
stubby,0.27316927909851074,long
interacciones,0.27316007018089294,long
repetitiveness,0.27309805154800415,long
breather,0.27298372983932495,long
depilatories,0.27297303080558777,long
hoor,0.2725483179092407,long
assateague,0.27223262190818787,long
until,0.2720130681991577,long
peste,0.27176061272621155,long
rest,0.2714328169822693,long
menopause,0.27135539054870605,long
dearly,0.27112001180648804,long
endless,0.2709435820579529,long
largemouths,0.27080538868904114,long
bushwhacked,0.27006033062934875,long
frex,0.2699251174926758,long
sadly,0.2698821425437927,long
weary,0.2695891559123993,long
winters,0.2695881128311157,long
dicey,0.2694489657878876,long
small,0.269426554441452,long
tedious,0.26942309737205505,long
wrangel,0.26938626170158386,long
